Province,City,Customer Id,Customer Name,Potential,2022 Q1 Target,sales,ALL_CUST,MA_CUST,VR_CUST,Stegaltro Listing Status,Stegaltro Listing Date
河南省,开封市,900005310,尉氏县中心医院,503349.0,82948.5601,460824.0718,8.0,7.0,7.0,Listing,202103
河南省,开封市,900006899,河南大学第一附属医院,1513551.0,16466.6285,28988.7492,4.0,3.0,3.0,Not Listed,Not Listed
河南省,开封市,900006900,开封市人民医院,1604374.0,472.7261,28168.3836,2.0,2.0,2.0,Not Listed,Not Listed
河南省,开封市,900007098,开封市中心医院总院,1313928.0,23980.6861,61644.329600000005,5.0,5.0,5.0,Temporary,202205
河南省,开封市,900009142,河南大学淮河医院,2847576.0,56412.274099999995,277972.7486,10.0,9.0,9.0,Listing,202204
河南省,开封市,900010926,尉氏县人民医院,830669.0,29800.950899999996,28380.9322,3.0,3.0,3.0,Not Listed,Not Listed
河南省,开封市,900012018,开封市中医院,1264969.0,185706.58610000001,469033.75159999996,15.0,15.0,12.0,Not Listed,Not Listed
河南省,开封市,900017346,兰考县中心医院,660000.0,19968.5269,53092.5251,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900017356,兰考县人民医院,660000.0,644.6265,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900017361,开封市陇海医院,508868.0,601.6514,18403.811,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900017379,通许县中心医院,100600.0,1866.5556000000001,859.502,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900023604,开封电力医院,277192.3951,472.7261,4297.51,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900024404,兰考县中医院,408397.0,8411.3764,11603.277,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900024455,开封市祥符区中医院,394699.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900024479,杞县人民医院,660000.0,26214.811,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900024514,通许县中医院,232600.0,37954.1785,11687.9463,4.0,4.0,4.0,Not Listed,Not Listed
河南省,开封市,900024664,开封市回族医院,100695.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900025025,尉氏县第二人民医院,425025.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,900025084,通许第一医院,807122.0,40729.7961,95846.7089,6.0,6.0,6.0,Not Listed,Not Listed
河南省,开封市,900025115,尉氏县中医院,343992.0,31173.5991,115224.9275,5.0,5.0,4.0,Listing,202103
河南省,开封市,900027893,河南杞县中医院,660000.0,73440.15000000001,724517.2109,8.0,8.0,8.0,Not Listed,Not Listed
河南省,开封市,900041002,开封县第一人民医院,381100.0,472.7261,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,901822626,开封市祥符区第一人民医院,0.0001,472.7261,1117.7930000000001,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,902005158,开封市尉氏县城关镇卫生院预防接种门诊,0.0,687.6016,3867.759,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,902101603,通许县城关镇卫生院,0.0,990.4341999999999,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,902102167,开封市水稻乡卫生院,0.0,601.6514,11513.2679,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,902102328,尉氏县大营卫生院,0.0,2492.5558,5630.6189,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,902102340,尉氏县邢庄卫生院,0.0,990.4341999999999,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,902102343,尉氏县永兴卫生院,0.0,990.4341999999999,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,开封市,902281351,开封新区翠园社区卫生服务中心,9760.861497,988.4273,1289.253,0.0,0.0,0.0,Not Listed,Not Listed
河南省,河南省直辖县级行政区划,900004242,济源市人民医院,1771134.0,109500.5548,969334.6294,11.0,11.0,5.0,Not Listed,Not Listed
河南省,河南省直辖县级行政区划,900009162,济源市第二人民医院,546143.0,22304.0769,185872.8125,5.0,5.0,4.0,Not Listed,Not Listed
河南省,河南省直辖县级行政区划,900013501,济源市中医院,951404.0,8423.1196,6197.7581,0.0,0.0,0.0,Not Listed,Not Listed
河南省,河南省直辖县级行政区划,900771689,济源市卫校附属医院,419504.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900008851,漯河市第二人民医院,824388.0,20799.9484,150412.85,1.0,1.0,1.0,Not Listed,Not Listed
河南省,漯河市,900008852,漯河市中心医院,3469167.0,99168.2188,479288.0718,10.0,9.0,7.0,Not Listed,Not Listed
河南省,漯河市,900010084,漯河市郾城区中医院,211936.0,10314.024,75206.425,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900010984,漯河医学高等专科学校第二附属医院,1701598.0,146802.9416,889616.5535,5.0,5.0,5.0,Not Listed,Not Listed
河南省,漯河市,900011575,漯河市第三人民医院,616149.0,40181.7185,292230.68,2.0,2.0,1.0,Not Listed,Not Listed
河南省,漯河市,900011604,漯河市中医院,623282.0,6102.4642,14084.1918,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900014391,漯河市郾城区人民医院,650000.0,40396.594,167602.89,3.0,2.0,2.0,Not Listed,Not Listed
河南省,漯河市,900016887,漯河医学高等专科学校第三附属医院,55062.0,1976.8546,3783.13,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900017019,漯河市舞阳县人民医院,826454.4727000002,15514.0111,24845.333,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900017350,漯河市召陵区人民医院,630000.0,14181.783000000001,72643.7814,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900023665,漯河市第六人民医院,420707.0,10442.9493,74004.003,3.0,3.0,3.0,Not Listed,Not Listed
河南省,漯河市,900024568,漯河市临颍县人民医院,1040513.0,10442.9493,6231.3895,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900024583,临颍县中医院,153008.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900024638,漯河市临颍县第二人民医院,169243.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900024657,漯河市舞阳县中医院,510795.2885,34920.1461,288192.8098,2.0,2.0,2.0,Listing,202202
河南省,漯河市,900024731,漯河市舞阳县中心医院,467738.0,11861.1276,34447.5002,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,900772619,漯河市郾城沙北医院,229244.0,386.7759,13752.032,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,901869259,漯河市召陵区湘江医院,0.0,343.8008,4116.3607,0.0,0.0,0.0,Not Listed,Not Listed
河南省,漯河市,903092688,源汇区柳江社区卫生服务中心,61497.44232,4985.1116,46413.108,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900005283,焦作煤业(集团)有限责任公司中央医院,1896900.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900006035,武陟县人民医院,1372640.0,14912.3597,25896.8393,1.0,1.0,0.0,Not Listed,Not Listed
河南省,焦作市,900008773,温县人民医院,473818.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900008774,焦作市人民医院,1886370.0,187728.59980000003,631049.336,17.0,17.0,12.0,Listing,202104
河南省,焦作市,900008841,焦作市第二人民医院,2744688.0,30641.2463,63043.5252,4.0,4.0,2.0,Not Listed,Not Listed
河南省,焦作市,900010981,焦作卫生学校附属医院,274163.0,1382.3683999999998,7677.0061,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900010985,孟州复兴医院,619168.0,386.7759,0.0,1.0,1.0,1.0,Not Listed,Not Listed
河南省,焦作市,900011164,孟州民生医院,462229.0,6360.3148,36958.586,1.0,1.0,0.0,Not Listed,Not Listed
河南省,焦作市,900011367,博爱县中医院,286511.0,0.0,0.0,1.0,1.0,0.0,Not Listed,Not Listed
河南省,焦作市,900012245,沁阳市人民医院,851068.0,386.7759,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900012810,焦作市中医院,492318.0,3953.7092,343.8008,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900014935,博爱县人民医院,1350000.0,23722.2552,80793.188,2.0,2.0,2.0,Not Listed,Not Listed
河南省,焦作市,900015129,武陟县中医院,1053775.0,300.8257,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900017491,焦作市第三人民医院,18520.0,300.8257,214.8755,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900017498,修武县人民医院,357905.0,343.8008,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,焦作市,900022814,沁阳市中医医院,231154.0,1976.8546,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900004510,鹤壁煤业(集团)有限责任公司总医院,3930466.0,96772.0747,159890.584,13.0,13.0,12.0,Listing,202109
河南省,鹤壁市,900006745,鹤壁市第三人民医院,73799.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900011672,浚县中医医院,239599.0,26214.811,140392.5988,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900011956,鹤壁市中医院,445394.0,13064.4304,60165.14,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900012247,鹤壁市第一人民医院,1353115.0,57027.9577,249182.93709999998,5.0,5.0,1.0,Not Listed,Not Listed
河南省,鹤壁市,900012378,淇县人民医院,1292701.0,429.751,18479.293,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900012624,浚县人民医院,1653312.0,43205.4665,109077.62599999999,5.0,4.0,0.0,Listing,202111
河南省,鹤壁市,900017662,浚县社会福利医院,427298.0,14052.8577,257746.9024,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900021003,鹤壁市妇幼保健院,48001.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900021077,鹤壁煤业(集团)有限责任公司八矿医院,141468.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900021339,鹤壁煤业(集团)有限责任公司工程处医院,88474.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900021354,鹤壁市爱民医院,84773.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900021369,河南誉美肾病医院,149691.0,429.751,6103.345,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900021397,浚县第二人民医院,90333.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,900027873,河南淇县中医院,152491.0,429.751,1117.7930000000001,0.0,0.0,0.0,Not Listed,Not Listed
河南省,鹤壁市,903975786,浚县脑血管病医院,34747.0,429.751,43353.002199999995,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900000822,湖北省十堰市太和医院,1764245.0,61110.5922,125057.541,8.0,8.0,4.0,Not Listed,Not Listed
湖北省,十堰市,900004148,国药东风总医院,4230616.0,104046.1667,559092.4578,9.0,9.0,8.0,Not Listed,Not Listed
湖北省,十堰市,900006706,十堰市中医院,560091.0,6102.4642,12033.028,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900006889,十堰市人民医院,2518553.0,79160.1342,229487.03399999999,9.0,9.0,7.0,Not Listed,Not Listed
湖北省,十堰市,900009377,十堰市中西医结合医院,132264.0,6231.3895,34800.187,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900009702,湖北省房县人民医院,859516.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900009877,湖北省十堰市妇幼保健医院,205389.0,5457.8377,6876.016,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900012356,丹江口市第一医院,1461470.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900012626,东风公司花果医院,645639.0,19854.4962,97579.60459999999,1.0,1.0,1.0,Not Listed,Not Listed
湖北省,十堰市,900012672,汉江集团汉江医院,466342.0,9755.3477,38823.715000000004,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900012752,东风汽车公司茅箭医院,492217.0,32489.1756,95102.5551,1.0,1.0,1.0,Listing,202204
湖北省,十堰市,900014758,竹山县人民医院,589822.0,20370.1974,120330.28,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900015619,湖北省郧县人民医院,445951.0,5199.9871,1289.253,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900015713,十堰市茅箭区人民医院,123961.0,1031.4024,13752.032,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900016126,郧西县人民医院,432686.0,36657.7603,103463.181,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900016127,郧西县中医医院,531100.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900016131,竹溪县人民医院,401595.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900016132,竹溪县中医院,122015.0,429.751,1590.0787,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,900027938,湖北房县中医院,369864.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,十堰市,901872160,十堰市郧阳区中医医院,64783.0,2965.2819,5586.763000000001,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900000821,通山县中医院,466030.0,18049.542,101061.6782,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900000836,咸宁市中医院,327897.0,23937.1307,131487.2616,5.0,5.0,3.0,Not Listed,Not Listed
湖北省,咸宁市,900002706,咸宁医学院附属咸宁医院咸宁市中心医院,1084461.0,81695.6651,285524.4591,21.0,18.0,14.0,Not Listed,Not Listed
湖北省,咸宁市,900002830,嘉鱼县康泰医院,122185.0,515.7012,17437.3205,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900004394,通山县人民医院,900334.0,8766.9204,46043.154500000004,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900006966,赤壁市中医院,391752.0,7219.8168,15900.787,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900007875,咸安区中医院,229318.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900012322,咸宁市第一人民医院,1522942.0,19381.7701,41712.726500000004,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900014925,华中科技大学同济赤壁医院分院,653214.0,16674.3388,50925.4935,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900015691,湖北省嘉鱼县人民医院,708073.0,12634.6794,22776.803,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900015718,通城县中医院,272517.0,2664.4562,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900015747,通城县人民医院,1866549.0,46799.8839,87709.069,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900015761,赤壁市人民医院,1351489.0,46241.2076,156171.69509999998,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900016111,湖北科技学院附属第二医院,499056.0,5715.6883,4383.4602,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900840098,通山康泰医院,0.0,988.4273,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,咸宁市,900869917,赤壁市第二人民医院,282333.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,孝感市,900000834,汉川市人民医院,1535906.0,429.751,9886.475,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,孝感市,900002704,孝昌县人民医院,1272400.0,45123.855,550081.28,1.0,1.0,1.0,Not Listed,Not Listed
湖北省,孝感市,900002828,湖北航天医院,528937.0,25183.4086,128925.3,3.0,3.0,3.0,Not Listed,Not Listed
湖北省,孝感市,900004391,湖北省应城市人民医院,638384.0,8552.0449,20200.499,3.0,2.0,2.0,Not Listed,Not Listed
湖北省,孝感市,900005408,汉川市中医院,518023.0,429.751,429.751,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,孝感市,900005613,孝感市中心医院,1889168.0,60821.8079,491404.2056,7.0,7.0,5.0,Not Listed,Not Listed
湖北省,孝感市,900005970,安陆市中医院,137412.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,孝感市,900006882,湖北省大悟县人民医院,611368.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,孝感市,900010148,云梦县人民医院,1585215.0,14267.7332,14611.534,2.0,2.0,2.0,Not Listed,Not Listed
湖北省,孝感市,900011508,安陆市第二人民医院,269666.0,14224.7581,79289.0595,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,孝感市,900013067,孝感市第一人民医院,919381.0,15599.9613,112042.103,2.0,2.0,2.0,Not Listed,Not Listed
湖北省,孝感市,900015121,大悟县中医院,212699.0,9239.6465,63998.2915,3.0,2.0,2.0,Not Listed,Not Listed
湖北省,孝感市,900016113,安陆市普爱医院,1567491.0,17490.8657,17190.04,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900004912,咸丰县人民医院,592173.0,515.7012,2148.755,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900006296,来凤县中医院来凤县民族医院,269989.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900007669,湖北民族学院附属民大医院,3221217.0,135976.666,756673.3666000001,20.0,20.0,19.0,Listing,202206
湖北省,恩施土家族苗族自治州,900010921,恩施州中心医院,2621220.0,26042.9106,231705.2538,9.0,9.0,9.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900012355,宣恩县人民医院,407633.0,70479.164,292230.68,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900014166,利川市人民医院,1063888.0,26816.4624,85090.698,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900014167,来凤县人民医院,443413.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900014901,鹤峰县中心医院,454128.0,60680.8412,239801.05800000002,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900015120,巴东县人民医院,718354.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900015725,建始县人民医院,1324706.0,25441.2592,24066.056,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900015769,利川市民族中医院,653431.0,13451.2063,73803.86140000001,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900016114,巴东县中医医院,380747.0,6403.2899,36528.835,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900016134,建始县中医院,491710.0,515.7012,1289.253,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900023240,巴东县第二人民医院,326878.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,恩施土家族苗族自治州,900039276,恩施市中心医院,775181.0,25441.2592,183073.926,6.0,6.0,6.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900004719,仙桃市第一人民医院,3914827.0,155892.4815,778426.9152,16.0,16.0,13.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900007195,天门市第二人民医院,341975.0,4469.4104,60594.890999999996,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900007909,仙桃市中医院,669337.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900008003,潜江市中心医院,415045.0,8079.3188,50108.9666,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900008179,仙桃市第三人民医院,255781.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900008378,湖北江汉油田总医院,402712.1129,3910.7341,15950.1631,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900008865,湖北省天门市第一人民医院,826454.4727000002,33778.4286,207384.1312,14.0,14.0,9.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900010155,天门市中医院,360938.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900012431,潜江市中医院,212913.0,515.7012,13752.032,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,湖北省直辖县级行政区划,900022996,仙桃市第二人民医院,391012.0,3781.8088,45123.855,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,荆门市,900002444,荆门市康复医院,639988.0,558.6763,0.0,1.0,1.0,0.0,Not Listed,Not Listed
湖北省,荆门市,900004155,荆门市第一人民医院,3030311.0,100420.21919999999,402857.21270000003,17.0,15.0,10.0,Not Listed,Not Listed
湖北省,荆门市,900005271,京山县中医院,82384.85795,15514.0111,32491.818000000003,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,荆门市,900007908,钟祥市人民医院,1679807.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,荆门市,900008251,湖北省荆门市第二人民医院,1346440.0,49851.115999999995,239638.28500000003,13.0,13.0,9.0,Not Listed,Not Listed
湖北省,荆门市,900009967,荆门市中医院,780562.0,10185.0987,34019.8202,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,荆门市,900012751,京山市人民医院,1515110.0,40912.2952,193293.408,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,荆门市,900014168,钟祥市中医院,554765.0,558.6763,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,荆门市,900016135,荆门市掇刀人民医院,155159.0,4770.2361,12033.028,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900004154,襄阳市中心医院(南院区),2696658.0,24624.7323,176197.91,7.0,7.0,7.0,Not Listed,Not Listed
湖北省,襄阳市,900004910,襄阳市第一人民医院,4250854.0,160902.224,1032691.6529999999,9.0,8.0,7.0,Not Listed,Not Listed
湖北省,襄阳市,900008917,中国人民解放军联勤保障部队第九九一医院,826454.4727000002,0.0,16760.289,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900009421,南漳县人民医院,794765.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900010520,老河口市第一医院,964470.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900010645,襄阳市中医医院,1775692.0,0.0,0.0,1.0,1.0,1.0,Not Listed,Not Listed
湖北省,襄阳市,900011361,谷城县人民医院,994338.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900011875,宜城市人民医院,826454.4727000002,16416.4882,47272.61,2.0,2.0,2.0,Not Listed,Not Listed
湖北省,襄阳市,900012040,襄阳市中西医结合医院,634406.0,10958.6505,43404.850999999995,1.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900012542,宜城市中医院,473371.0,0.0,6446.265,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900012645,襄阳市中心医院(北区),1567673.0,32875.9515,147533.5183,6.0,6.0,5.0,Not Listed,Not Listed
湖北省,襄阳市,900012777,航空工业襄阳医院,371607.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900015697,南漳县中医院,434248.0,6833.0409,120330.28,2.0,2.0,2.0,Not Listed,Not Listed
湖北省,襄阳市,900015728,枣阳市第一人民医院,1696325.0,84446.0715,201982.97,16.0,16.0,14.0,Not Listed,Not Listed
湖北省,襄阳市,900015748,老河口市中医院,35311.0,2750.4064,18307.833000000002,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900015749,谷城县中医院,415587.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,襄阳市,900017202,襄樊市襄城区青山社区卫生服务站,0.0,0.0,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,鄂州市,900000833,鄂州市第二医院,435312.0,515.7012,0.0,1.0,1.0,1.0,Not Listed,Not Listed
湖北省,鄂州市,900008178,鄂州市中医院,628667.0,10872.7003,2148.755,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,鄂州市,900008637,鄂州市中心医院,2488289.0,65494.0524,189090.44,3.0,3.0,3.0,Not Listed,Not Listed
湖北省,鄂州市,900012541,鄂州市第三医院,134505.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,鄂州市,903621422,湖北省中医院葛店院区,87309.0,12333.8537,48733.7634,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,随州市,900000825,广水市第二人民医院,446790.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,随州市,900002701,广水市第一人民医院,1651266.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,随州市,900003802,广水市中医院,304757.0,429.751,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,随州市,900011199,随州市中医院,287223.0,5930.5638,10743.775,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,随州市,900011509,随州市中心医院,563024.0,34895.7812,236363.05,2.0,2.0,2.0,Not Listed,Not Listed
湖北省,随州市,900016141,随州市曾都医院,2007862.0,61411.4179,403965.94,3.0,3.0,3.0,Not Listed,Not Listed
湖北省,随州市,901776682,随县洪山医院,333961.0,9669.3975,24753.6576,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,随州市,901845652,随县中医医院院,102494.0,3266.1076,29441.2465,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900000832,红安县人民医院,1673371.0,515.7012,859.502,1.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900002703,浠水县人民医院,1561702.0,15556.9862,429.751,1.0,1.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900004390,武穴市第二人民医院,255185.0,6016.514,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900004911,罗田县人民医院,552876.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900005135,英山县人民医院,991995.0,32790.0013,88098.955,3.0,3.0,3.0,Not Listed,Not Listed
湖北省,黄冈市,900005270,浠水县中医院,236510.0,6403.2899,11603.277,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900006620,黄冈市第二人民医院,221236.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900007196,麻城市第二人民医院,319971.0,515.7012,0.0,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900007907,红安县中医院,457696.0,515.7012,1221.8459,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900008502,黄冈市中心医院,1635649.0,45510.6309,270495.9888,9.0,9.0,5.0,Not Listed,Not Listed
湖北省,黄冈市,900011460,罗田县万密斋医院,294070.0,6489.2401,2578.506,0.0,0.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900011703,蕲春县人民医院,1361808.0,103226.1902,588758.87,7.0,7.0,7.0,Not Listed,Not Listed
湖北省,黄冈市,900012111,麻城市人民医院,1491426.0,558.6763,12105.811000000002,2.0,1.0,0.0,Not Listed,Not Listed
湖北省,黄冈市,900012221,黄冈市中医医院,270991.0,35153.6318,79649.501,3.0,2.0,2.0,Not Listed,Not Listed
